ID,Cliente,Producto,Region,Edad,Precio,Fecha,Ventas
9658,Luis Hernandez, Escritorio, Sur,39,sin dato,Enero 22 2024,1131.82
3342,Paola Rios,Impresora,sin informacion,39,1471.00,2024-07-06,1155.46
1049,Jose Martinez,Bocina,Centro,34,"$1,135.62",21/02/2024,1085.18
6717,Fernanda Castro,Monitor,norte,-1,719.69,07-31-2024,769.97
5743,Alejandro Diaz,Laptop,Sur,54,803.04,Junio 11 2024,904.13
6517,Fernanda Castro,CAMARA,Centro,39,1398.93,17/05/2026,1471.62
8178,Fernanda Castro,Tablet,OCCIDENTE,32,951.19,2026-01-25,1572.05
5211,Valeria Mendoza,Impresora,Occidente,42,"$1,135.17",20/02/2025,1638.17
5526,Andres Ortiz,LAPTOP,Norte,29,$833.22,2024-03-11,1449.75
799,Camila Reyes,SILLA,Sur,58,988.10,2025-09-27,1638.15
3666,Daniela Cruz,Mouse,Sur,41,$425.21,2025-01-24,1420.9
5722,Laura Sanchez,Camara,Occidente,desconocida,$730.99,14/10/2025,1777.95
2957,Maria Lopez,Escritorio,Sur,35,613.37,08-08-2025,1712.01
9500,Sofia Torres,Silla,sin informacion,37,$609.05,2025-09-08,1561.24
8358,Laura Sanchez, Silla,sur,-2,$967.66,15/01/2025,1186.86
4109,Camila Reyes,Teclado,Occidente,35,"$1,023.43",2024-04-26,1071.03
2729,Jorge Morales,Teclado,Sur,41,1313.37,Abril 6 2026,2394.13
1311,Luis Hernandez,Laptop,OCCIDENTE,,$607.56,Febrero 25 2026,835.97
9810,Miguel Flores,Camara,CENTRO,33,$740.59,Mayo 18 2025,1193.75
1756,Ana Garcia,Teclado,Occidente,38,$678.45,07/02/2026,1400.88
8245,Diego Romero,Monitor,Occidente,34,$903.21,2026-02-13,778.68
5918,Pedro Aguilar, Teclado,NORTE,41,658.38,Agosto 19 2025,1567.32
3630,Sofia Torres,Escritorio, Occidente,40,829.76,12-05-2025,1775.86
7383,Carlos Ramirez,Mouse,Norte,51,$531.13,Diciembre 23 2025,924.5
1413,Jorge Morales,Impresora,Norte,18,"$1,543.59",19/05/2024,1535.56
9406,Isabel Guzman,Teclado,Norte,desconocida,$875.96,04-07-2024,1082.01
6788,Miguel Flores,Laptop,Norte,39,1225.60,02-06-2026,1521.53
6430,Andres Ortiz,Bocina,Centro,32,sin dato,12-13-2024,1813.77
9642,Fernanda Castro,Monitor,Occidente,30,$910.33,Septiembre 14 2025,1589.74
626,Paola Rios,Teclado,norte,39,866.20,Septiembre 16 2025,1179.19
1675,Jose Martinez,Laptop,Sur,14,1048.92,Enero 18 2025,836.24
8881,Jorge Morales,Monitor,OCCIDENTE,55,"$1,163.17",06-07-2025,1106.58
2940,Jorge Morales,Bocina,Centro,312,$718.83,02-19-2026,1664.49
8776,Carlos Ramirez,Monitor,Occidente,43,666.79,32/13/2026,1371.6
8720,Ana Garcia,Bocina,Sur ,47,883.50,2025-07-26,1041.01
4324,Maria Lopez,Silla,Occidente,39,$179.35,05/03/2025,1156.52
7331,Miguel Flores,Silla,Centro ,28,796.97,Octubre 14 2025,2081.32
6193,Diego Romero,Escritorio, Norte,46,1767.14,14/08/2025,1080.22
7929,Ana Garcia,Laptop,Sur,47,"$1,256.26",22/08/2025,1712.21
5394,Luis Hernandez,Laptop,Norte,32,1512.71,05-18-2026,1106.03
9838,Diego Romero,Monitor,occidente,38,779.24,2024-04-01,1142.68
7903,Diego Romero,Camara,Centro ,53,653.41,28/04/2025,789.28
3552,Isabel Guzman,Teclado,sur,11,770.01,14/12/2024,1531.98
4221,Alejandro Diaz,Camara,sur,40,"$1,247.64",Febrero 20 2024,2083.6
2212,Alejandro Diaz,Silla,Centro,42,824.52,2024-02-18,1739.19
832,Andres Ortiz,Mouse,Norte,46,$933.63,Abril 4 2025,1312.91
9295,Miguel Flores,Laptop,Occidente,26,$401.41,02-03-2026,1400.3
2076,Sofia Torres,Silla,norte,34,1270.81,19/05/2026,1560.64
8169,Paola Rios, Escritorio,sur,44,283.82,2024-04-28,1532.47
7624,Maria Lopez,Monitor,Sur,35,"$1,052.31",Agosto 18 2024,1457.82
5585,Miguel Flores,Escritorio,Norte,39,879.99,32/13/2026,1372.66
7076,Sofia Torres,Monitor,Sur,28,$847.29,13/05/2026,959.61
4321,Jorge Morales,Teclado,norte,35,$737.10,2025-06-01,1989.85
9033,Paola Rios,Silla, Centro,39,"$1,264.45",13/05/2024,1697.63
8654,Camila Reyes,Silla,Sur,42,"$1,159.22",09/04/2025,844.18
8377,Ana Garcia,Bocina,SUR,55,743.60,,1560.3
4866,Jose Martinez,Silla,Centro,42,806.67,Enero 10 2024,1717.07
1563,Camila Reyes,Mouse,Sur ,21,"$1,104.22",Junio 5 2025,1402.57
2760,Valeria Mendoza,Camara,Centro,53,$677.22,Enero 23 2025,1545.14
8136,Andres Ortiz,Tablet,Centro,19,746.77,18/04/2025,1777.13
7761,Andres Ortiz,TECLADO,Norte,28,682.40,2024-08-16,1481.41
3463,Andres Ortiz,LAPTOP, Occidente,7,1345.10,2026-02-05,1948.82
2498,Ana Garcia,Mouse,norte,36,818.57,Noviembre 27 2025,1437.21
4375,Maria Lopez,Silla, Centro,33,"$1,131.15",32/13/2026,1623.85
6114,Carlos Ramirez,Escritorio,NORTE,27,684.62,2025-01-27,1267.78
1823,Camila Reyes,Impresora,norte,43,sin dato,Septiembre 12 2025,782.97
6486,Ana Garcia, Camara,Occidente,42,831.05,06/12/2024,1304.54
314,Sofia Torres,Mouse,Norte,37,$850.19,2024-10-27,1286.35
438,Maria Lopez, Bocina,Centro,53,692.81,2024-01-08,1151.35
3610,Miguel Flores,Silla,Norte,53,584.61,21/04/2026,671.33
8717,Daniela Cruz,Impresora,Centro,32,"$1,336.34",Noviembre 24 2025,1036.07
2713,Carlos Ramirez,Laptop,Norte,49,$953.33,05/08/2025,808.06
9594,Pedro Aguilar, Laptop,Centro,31,872.68,03-20-2026,1235.47
5913,Ana Garcia,MONITOR,Occidente,45,sin dato,02-23-2025,1821.07
6241,Ana Garcia,Laptop,Occidente,42,682.19,2025-03-25,1788.4
6747,Andres Ortiz,Silla,occidente,23,1316.50,Abril 14 2024,1701.13
9409,Camila Reyes, Laptop,SUR,39,$714.63,2025-08-05,781.97
9873,Camila Reyes,Impresora,Sur ,44,1515.52,02-10-2025,1643.82
4678,Jose Martinez,SILLA,Sur,,$780.97,Abril 24 2025,1687.51
7170,Fernanda Castro,Mouse,norte,27,$477.83,2024-05-10,1159.02
9924,Laura Sanchez,Camara,Centro,42,$254.22,27/03/2024,750.52
127,Pedro Aguilar, Bocina,,23,$635.33,08-01-2025,1537.21
3520,Ana Garcia,Bocina,Norte,44,$476.25,Enero 8 2024,1655.43
8707,Luis Hernandez, Camara,Norte,53,"$1,535.39",20/05/2025,1241.39
6532,Pedro Aguilar,SILLA,Centro,42,$418.40,04-29-2024,924.57
4614,Ana Garcia,Tablet,CENTRO,37,$-622.13,2024-03-15,1758.96
7395,Carlos Ramirez, Escritorio,OCCIDENTE,46,1222.57,05-15-2024,1653.55
8151,Valeria Mendoza,Camara,Sur,31,558.53,10/02/2024,810.86
6653,Andres Ortiz,BOCINA,SUR,42,696.69,Febrero 9 2025,1055.46
6327,Maria Lopez,Bocina, Norte,35,1142.31,17/03/2026,1540.06
2223,Diego Romero,Teclado,,36,$649.52,Noviembre 4 2024,1115.86
7993,Luis Hernandez, Escritorio,Occidente,51,1095.04,2026-01-17,1441.36
8578,Alejandro Diaz,TABLET,Sur,36,$905.10,2025-08-24,1796.14
3774,Carlos Ramirez,Monitor,Norte,36,$676.06,13/05/2024,848.01
2419,Alejandro Diaz,Impresora,Centro,18,1410.79,05-11-2025,657.06
1273,Isabel Guzman,TECLADO,Norte,64,$354.37,Julio 21 2025,1141.09
286,Daniela Cruz,Camara,Sur ,31,$705.81,10/10/2025,1666.17
3219,Maria Lopez,Monitor,Centro,21,994.63,32/13/2026,1096.38
5325,Camila Reyes,MOUSE,Occidente,34,"$1,295.90",08-02-2025,2087.56
8228,Paola Rios,Laptop,Centro,25,584.30,Abril 24 2026,1540.2
8381,Camila Reyes,Bocina,Sur,375,"$1,092.23",07-01-2024,836.81
8648,Paola Rios,Mouse,Centro,45,$501.52,11-20-2024,954.93
8104,Maria Lopez,Monitor,Sur ,21,$559.88,2025-03-10,1527.8
9104,Camila Reyes,Mouse,Centro,44,1131.92,Mayo 26 2025,98000.0
172,Fernanda Castro,Escritorio,OCCIDENTE,30,1036.86,Noviembre 11 2025,1108.93
8738,Alejandro Diaz,Escritorio,Occidente ,48,$347.34,12-21-2025,1069.39
4603,Ana Garcia,Laptop, Occidente,21,1150.28,2024-01-04,1375.25
9470,Maria Lopez,LAPTOP,norte,57,"$1,248.60",Abril 3 2025,1478.07
9419,Carlos Ramirez,Mouse,Occidente,42,$738.40,2025-05-11,1706.18
3515,Carlos Ramirez,Tablet,Centro,37,"$1,526.36",11-04-2025,1109.88
7568,Pedro Aguilar,Bocina,Centro,26,"$1,246.80",13/05/2024,1407.02
251,Laura Sanchez, Monitor,Occidente,46,691.24,Julio 24 2025,1947.17
1668,Fernanda Castro,Silla,sur,49,765.32,2025-03-12,1377.86
6730,Andres Ortiz,Mouse,Norte,38,sin dato,32/13/2026,1783.43
2090,Ricardo Vargas,Silla,Centro,28,1253.51,2025-07-22,616.29
4145,Sofia Torres,Impresora,Norte,20,274.99,Agosto 26 2025,1054.86
8271,Laura Sanchez,Camara,centro,43,$597.66,28/06/2025,1358.44
3971,Diego Romero,Camara,Norte,42,992.43,25/10/2025,1677.0
4208,Paola Rios, Silla,N/A,40,$945.40,13/09/2025,895.47
3000,Andres Ortiz,Impresora, Occidente,49,1209.61,Enero 1 2026,1285.58
1465,Jorge Morales,Monitor,Centro,25,1269.82,04/03/2024,1813.4
613,Maria Lopez,Bocina,Occidente,31,670.91,2024-11-13,1099.63
1520,Jorge Morales,Camara,N/A,44,sin dato,21/08/2025,1923.08
2115,Valeria Mendoza,Silla, Occidente,29,1015.39,22/02/2024,914.67
7760,Fernanda Castro,Tablet,Norte,42,718.32,2025-09-11,490.24
6697,Isabel Guzman,Camara,Occidente,58,1342.07,06/10/2025,1461.39
2752,Pedro Aguilar,Teclado, Norte,36,$771.89,2025-08-04,885.71
4769,Pedro Aguilar,Bocina,Occidente,25,"$1,196.53",Enero 27 2026,2132.28
882,Ricardo Vargas,ESCRITORIO,Norte,37,"$1,070.68",2025-09-07,1781.92
9523,Miguel Flores,Laptop,occidente,36,$713.31,09/08/2025,479.32
6668,Diego Romero,Teclado,norte,27,764.34,01/09/2025,1414.1
1233,Isabel Guzman,Impresora,Sur,26,516.03,Marzo 6 2026,1174.82
1159,Isabel Guzman, Impresora,Centro,23,805.43,21/02/2026,1446.97
7628,Ricardo Vargas,Mouse,Sur,47,1047.99,06-17-2024,2256.5
7883,Diego Romero,Monitor,Occidente,5,1256.77,12-11-2024,1614.58
6728,Daniela Cruz, Monitor, Centro,10,721.65,2026-03-24,1812.78
5405,Jorge Morales,Silla,Sur,39,829.52,2024-01-13,2003.69
1774,Ana Garcia, Silla,Centro,24,1129.42,Junio 8 2024,1468.95
4878,Ricardo Vargas,Escritorio,norte,22,$-522.90,2025-12-26,1053.54
4129,Jose Martinez,Bocina,Centro,56,sin dato,2024-07-11,1753.25
5495,Valeria Mendoza,Laptop,Centro,53,$-649.55,2025-11-12,1720.81
7077,Maria Lopez,Teclado,OCCIDENTE,45,429.37,08-24-2025,1247.6
4332,Laura Sanchez,Teclado,Sur,15,$550.08,2026-04-14,1147.99
5537,Laura Sanchez,Impresora,NORTE,41,330.08,Febrero 25 2026,1031.37
1338,Carlos Ramirez,Impresora, Norte,42,"$1,064.74",27/10/2024,1933.65
6998,Alejandro Diaz,Silla,Norte,35,$666.32,Febrero 9 2026,1505.34
9566,Jose Martinez,Monitor,CENTRO,37,$747.86,Junio 2 2024,1874.84
960,Jose Martinez,Silla,SUR,39,867.54,04-08-2025,1679.5
201,Daniela Cruz, Impresora,centro,42,$903.27,,1677.51
5342,Daniela Cruz, Silla,sur,39,sin dato,2024-11-22,1043.71
5866,Diego Romero,Tablet,Sur,57,$958.85,13/08/2025,1430.98
6315,Jorge Morales,Teclado,Sur ,27,"$1,028.34",05/07/2024,917.9
7544,Fernanda Castro,Laptop,Sur,26,789.34,02-11-2024,1971.46
4979,Camila Reyes,Camara,Norte,39,$225.14,10-07-2024,1062.07
2887,Miguel Flores,Bocina,Centro,52,sin dato,21/03/2025,1388.38
568,Paola Rios,Monitor,Centro,40,882.52,28/12/2024,1244.08
6764,Pedro Aguilar,Laptop,occidente,52,649.51,Mayo 19 2025,1311.24
3425,Laura Sanchez,Monitor, Norte,11,989.42,04/06/2025,1294.13
7917,Isabel Guzman,Mouse,Sur,40,1138.88,Noviembre 8 2025,1581.33
2711,Carlos Ramirez,Camara,SUR,52,1141.47,2025-12-21,790.17
5559,Andres Ortiz,Tablet,Centro,31,"$1,052.62",16/09/2025,1163.03
4634,Andres Ortiz,Teclado, Occidente,48,753.68,2024-02-16,1716.47
2583,Ricardo Vargas, Teclado,Centro,40,"$1,293.20",2024-03-24,1213.8
8726,Jose Martinez,Tablet,NORTE,25,"$1,152.72",16/04/2026,1348.0
345,Daniela Cruz,TABLET,Occidente,1,$752.95,28/05/2026,1186.02
5673,Valeria Mendoza,Escritorio,?,50,"$1,074.73",Enero 26 2025,1152.09
9069,Valeria Mendoza,Silla,Sur,65,$-854.13,Enero 4 2025,1427.17
573,Carlos Ramirez,Laptop,,31,"$1,010.65",12-06-2024,1093.52
6582,Ana Garcia,Silla,Sur,36,873.55,Julio 28 2025,1482.94
6809,Fernanda Castro,Bocina,Occidente,38,$667.28,01-12-2025,1467.42
6584,Diego Romero,TECLADO,occidente,29,"$1,430.80",2025-10-05,1684.92
9273,Miguel Flores,Escritorio,Centro,28,254.35,Octubre 19 2025,1562.69
8999,Luis Hernandez, Teclado,Norte,42,"$1,073.31",32/13/2026,1584.97
9519,Luis Hernandez, Camara,Sur,45,$515.78,17/10/2025,1599.87
8948,Luis Hernandez,Tablet,,38,$982.87,23/08/2025,873.64
5849,Sofia Torres,Escritorio,centro,11,478.35,Febrero 14 2024,1354.45
5852,Ricardo Vargas,Bocina,Occidente ,27,"$1,118.56",16/10/2024,1052.56
3956,Carlos Ramirez,Impresora,sur,37,1411.58,11/06/2024,1355.24
374,Ana Garcia, Teclado,Sur,49,sin dato,Enero 2 2025,1209.4
7060,Daniela Cruz,Mouse,OCCIDENTE,28,579.83,11-20-2025,2169.27
6510,Luis Hernandez,Tablet,,40,598.57,Julio 6 2024,1732.37
6633,Sofia Torres,Escritorio,Centro,,1032.64,16/05/2025,1357.42
4167,Laura Sanchez,IMPRESORA,Centro,50,817.17,32/13/2026,2164.56
930,Camila Reyes, Monitor,Sur ,52,$904.16,02/01/2026,1302.58
9830,Jose Martinez,Camara,Centro,59,812.53,Julio 2 2024,853.27
4845,Sofia Torres,Mouse, Occidente,39,"$1,256.26",Febrero 10 2025,1394.18
5781,Isabel Guzman,LAPTOP, Centro,35,1311.26,04/11/2024,1431.83
1789,Jose Martinez,IMPRESORA,sur,39,$687.26,2024-12-14,755.01
967,Ricardo Vargas,MOUSE,Sur,59,"$1,085.97",Diciembre 26 2025,1274.41
6833,Sofia Torres,Bocina, Centro,36,"$1,530.63",2024-12-04,1483.58
8005,Andres Ortiz,Camara,Occidente,36,"$1,048.41",Enero 4 2025,1568.12
8111,Jorge Morales, Teclado,Occidente,23,$849.97,,1601.38
2703,Fernanda Castro,MOUSE,norte,53,$452.97,13/02/2025,1123.84
8343,Paola Rios,Bocina, Sur,30,329.10,09-16-2024,1432.19
9602,Pedro Aguilar,Mouse,Sur,60,565.04,13/01/2024,1367.51
1382,Sofia Torres,Camara,norte,44,$839.49,10-06-2025,2079.47
3233,Maria Lopez,Bocina,Occidente,17,750.75,2024-07-14,993.03
7344,Carlos Ramirez,Laptop,Centro,60,1284.96,23/01/2026,1294.84
518,Ricardo Vargas,Tablet,Norte,68,1089.47,01-13-2024,1711.22
6627,Luis Hernandez,Silla,Occidente,37,1047.69,04-02-2024,1465.47
5829,Daniela Cruz,IMPRESORA,Occidente,31,840.92,Octubre 31 2024,826.21
230,Ana Garcia,Escritorio, Centro,50,"$1,067.61",24/10/2024,1665.49
9448,Laura Sanchez,Camara,norte,42,"$1,245.23",01-17-2026,1843.67
2176,Paola Rios,Monitor,Sur,54,789.53,Enero 23 2024,1319.71
361,Isabel Guzman,Bocina,Sur,46,$742.76,04-22-2025,1805.91
2373,Laura Sanchez,Tablet,Occidente ,57,"$1,054.57",03/05/2024,1864.59
602,Fernanda Castro,Laptop,Occidente,40,"$1,191.46",28/06/2025,1718.23
802,Sofia Torres,Silla, Centro,33,$938.64,01-04-2026,1713.82
6957,Daniela Cruz,Laptop,Centro ,51,1231.29,2025-03-05,720.96
2078,Pedro Aguilar,Teclado,Occidente,52,"$-1,128.09",Febrero 12 2026,1774.37
4640,Carlos Ramirez,Teclado,norte,30,960.07,2024-06-15,1807.13
6219,Alejandro Diaz, Monitor,Norte,46,391.96,19/05/2024,1192.71
1467,Isabel Guzman,Camara,centro,44,512.69,02-22-2026,1548.32
4409,Jose Martinez,Camara,Norte,28,"$1,065.57",Junio 9 2025,1196.5
2643,Miguel Flores,Camara,Norte,36,582.28,2024-02-17,1255.71
8784,Diego Romero, Bocina,Centro,60,749.73,09-20-2025,1403.99
6492,Jose Martinez,Laptop,Occidente,45,1128.31,Mayo 21 2024,1555.34
1793,Paola Rios,Escritorio,Centro,53,$549.36,Septiembre 28 2024,1686.7
5146,Diego Romero,Tablet,Centro,40,679.03,01-10-2024,1287.08
1363,Jorge Morales,Monitor,Centro,33,sin dato,19/04/2026,910.54
6566,Isabel Guzman,Camara,NORTE,61,$737.38,2024-09-02,1397.15
1255,Paola Rios,Laptop,norte,31,760.34,26/05/2024,1237.9
5725,Diego Romero,Tablet,Sur,36,sin dato,Julio 20 2025,1302.47
5704,Jorge Morales,Bocina,OCCIDENTE,55,1196.74,Marzo 16 2024,1733.69
5710,Fernanda Castro,Impresora,Occidente ,48,$700.37,2025-07-26,1288.93
7,Camila Reyes,Teclado,centro,47,990.15,2025-10-07,1988.33
9911,Isabel Guzman, Tablet,Centro,38,$-516.97,2025-06-02,1909.23
1851,Camila Reyes,TABLET,Sur,50,"$-1,213.60",Abril 3 2025,1488.19
2858,Luis Hernandez,Teclado,sin informacion,51,sin dato,10/01/2026,2106.52
5677,Camila Reyes,Silla,Occidente,38,"$1,153.72",09/02/2026,1109.31
9579,Luis Hernandez,Impresora,Occidente,62,"$1,314.60",Mayo 5 2026,700.05
9054,Sofia Torres,Impresora,Centro,52,"$-1,105.44",2026-05-03,1973.99
6089,Luis Hernandez, Bocina,SUR,28,"$1,036.18",2025-10-29,1188.79
8613,Miguel Flores,Mouse,centro,32,"$1,065.13",09-01-2025,1180.3
281,Diego Romero,Silla,Sur,40,508.15,,1218.0
9176,Ana Garcia,Mouse,Sur,34,1160.30,2025-05-03,1046.84
2780,Daniela Cruz,Escritorio,Centro,17,$924.15,2025-11-29,603.65
6985,Alejandro Diaz,Camara,occidente,37,687.05,2025-11-06,1379.38
8742,Sofia Torres,Laptop,Norte ,44,$815.33,2025-11-07,1044.88
5231,Luis Hernandez,Silla,Norte,49,sin dato,Octubre 31 2024,1270.2
4566,Paola Rios,TABLET, Sur,44,712.74,2024-11-27,1598.49
1130,Carlos Ramirez,Mouse,Occidente,,1155.11,06-11-2026,1512.69
4357,Miguel Flores,Teclado,Occidente,49,798.63,2025-02-05,1148.4
2824,Andres Ortiz,Monitor,CENTRO,53,883.57,14/06/2026,1578.6
698,Laura Sanchez,Laptop,Norte,60,"$1,126.78",2024-07-11,815.12
8307,Daniela Cruz,LAPTOP,Norte,46,1096.97,,1224.76
1703,Sofia Torres, Silla,occidente,28,$971.42,2025-11-21,1458.29
7052,Diego Romero,Laptop,Sur,28,580.86,24/09/2024,945.99
1388,Jose Martinez,Impresora,Norte,15,723.87,21/06/2025,1472.5
4277,Diego Romero,Mouse,Norte,35,695.88,2025-11-09,1223.1
8332,Ricardo Vargas,Monitor,,30,964.41,Julio 22 2024,1607.57
8193,Luis Hernandez,Laptop,Centro,16,$537.72,22/03/2025,1414.1
4068,Pedro Aguilar,Bocina,Centro,41,sin dato,Junio 14 2024,1269.45
487,Pedro Aguilar,Escritorio,sur,37,472.23,09/01/2026,1572.47
5094,Camila Reyes,Monitor,,43,"$1,029.13",2025-04-05,1677.55
9229,Jose Martinez,Escritorio,Centro,32,1053.15,05-07-2026,1337.93
9035,Andres Ortiz,Tablet,Occidente ,48,$941.56,08-19-2025,973.86
3744,Andres Ortiz,Tablet,Centro,12,sin dato,2024-01-17,1274.67
3376,Miguel Flores,Silla, Occidente,36,"$1,047.62",01/12/2024,1708.52
4528,Jose Martinez,Monitor,Centro,27,1186.19,14/01/2024,1967.13
9953,Pedro Aguilar,Teclado,Norte,28,sin dato,02-07-2026,1592.87
570,Diego Romero,Tablet,OCCIDENTE,,545.99,Septiembre 12 2025,1693.48
1501,Jorge Morales,Laptop,Centro,16,"$1,037.86",08/03/2025,1611.5
88,Camila Reyes,Monitor,Norte,,780.60,2025-07-23,1216.67
3961,Alejandro Diaz,Tablet,Sur ,32,1155.77,2024-12-02,1546.7
7987,Camila Reyes,Camara,Centro,33,"$1,203.72",28/01/2026,1611.56
6140,Pedro Aguilar,Escritorio,occidente,38,880.72,26/05/2024,1546.36
5327,Daniela Cruz,Mouse,Occidente,53,1250.14,2025-08-23,1295.82
2529,Diego Romero,Impresora,NORTE,32,$-741.63,Diciembre 26 2024,1091.63
4451,Andres Ortiz,Monitor,Sur,48,881.83,10-30-2024,1377.51
1950,Jorge Morales,Bocina,Centro,61,"$-1,228.84",31/01/2026,1580.71
1826,Diego Romero,Silla,N/A,27,$918.52,Agosto 9 2024,1266.91
4139,Sofia Torres, Bocina,Norte,36,"$1,170.79",Abril 8 2025,889.15
5990,Sofia Torres,Impresora,CENTRO,23,"$1,271.23",Mayo 4 2025,1339.7
7524,Fernanda Castro,Impresora,Sur,40,694.94,2025-11-22,1666.9
6499,Diego Romero,Tablet,Centro,62,935.63,Diciembre 16 2025,939.14
8025,Jose Martinez,Monitor,Sur,42,sin dato,17/11/2025,1690.2
2267,Daniela Cruz, Mouse,N/A,46,"$1,073.78",2026-02-24,1356.48
6968,Fernanda Castro,Tablet,Occidente,42,"$1,290.32",2024-08-03,1808.01
5553,Ricardo Vargas,Bocina,CENTRO,32,281.09,2024-01-16,1670.67
6182,Diego Romero,Laptop,Norte,41,964.38,2025-04-19,1368.44
9665,Ricardo Vargas,Camara,SUR,43,1302.80,Octubre 17 2025,1036.09
8078,Ana Garcia,Mouse, Occidente,13,804.05,,715.9
4018,Sofia Torres,Silla,Sur,44,990.52,2025-12-20,1915.89
5908,Paola Rios,Escritorio, Centro,28,529.88,05-18-2026,1430.98
9891,Alejandro Diaz,MOUSE,Occidente,39,371.13,14/05/2026,1407.06
1784,Isabel Guzman,Escritorio,Occidente,31,576.21,Mayo 28 2025,1392.61
1529,Carlos Ramirez,Escritorio,Sur,30,"$1,321.19",2025-09-23,1263.33
4952,Jose Martinez,Mouse, Norte,10,768.21,Noviembre 23 2025,2139.39
265,Pedro Aguilar,IMPRESORA,Centro,44,838.43,2024-08-11,1365.82
9267,Carlos Ramirez,Teclado,SUR,55,$259.42,2024-02-18,1277.59
4360,Isabel Guzman,Laptop,Centro,20,1084.56,20/09/2024,1248.83
1106,Maria Lopez, Bocina,Occidente,38,880.84,Mayo 21 2024,979.79
4583,Paola Rios,Laptop,Norte,24,"$1,033.23",08-03-2024,1119.3
7392,Paola Rios,Monitor,Occidente,46,778.09,07/03/2025,1342.0
7105,Valeria Mendoza,Monitor,occidente,46,$900.10,08-20-2024,1827.62
5040,Valeria Mendoza,Escritorio,Sur,37,$875.33,32/13/2026,2066.67
1585,Miguel Flores,Impresora,sur,50,$761.16,30/04/2025,1958.72
3238,Jorge Morales,Silla,Sur,49,1155.93,Mayo 2 2025,1853.26
1375,Daniela Cruz,Camara,Centro,40,942.76,26/07/2025,1437.0
7220,Fernanda Castro,Tablet,Occidente,52,"$1,169.28",Abril 25 2026,1280.2
6179,Isabel Guzman,Silla,Norte,51,$715.41,Abril 2 2026,1145.77
2429,Fernanda Castro,Camara, Occidente,31,678.07,07-04-2024,1081.26
7857,Ricardo Vargas,Teclado,Occidente,51,$925.88,28/03/2025,872.99
3574,Jose Martinez,Tablet,Centro,40,$-924.99,12-25-2024,1691.2
9875,Daniela Cruz,SILLA, Sur,37,sin dato,Diciembre 30 2024,1790.4
6877,Fernanda Castro,MONITOR,norte,41,1171.96,Febrero 12 2026,1446.63
638,Maria Lopez,Tablet,Sur,17,"$1,065.54",Octubre 3 2025,1597.47
8474,Jorge Morales,Teclado, Occidente,34,796.92,2024-12-15,1489.34
7502,Jorge Morales,Bocina,centro,31,1091.24,2024-05-03,1275.76
7309,Laura Sanchez,Tablet,NORTE,24,1041.93,2024-02-09,1732.28
9887,Jose Martinez,Impresora,OCCIDENTE,51,497.33,30/07/2025,1622.24
5796,Paola Rios,Camara,Occidente,28,$525.18,21/06/2025,1308.72
3623,Jorge Morales,Bocina,Occidente,33,$499.53,2024-05-30,1139.85
5543,Isabel Guzman,Silla,Centro,15,545.76,32/13/2026,1785.28
842,Ricardo Vargas,Mouse,Norte,33,660.47,2024-07-04,1175.95
5536,Isabel Guzman,LAPTOP,Norte,34,$843.92,Junio 30 2024,1110.0
2180,Miguel Flores,Bocina,Sur,31,"$1,091.70",2025-01-08,1637.98
9715,Jorge Morales, Monitor,Norte,45,$-587.44,Junio 6 2025,1385.72
8053,Camila Reyes,Tablet,occidente,41,"$1,023.91",Septiembre 17 2025,664.7
1909,Daniela Cruz, Teclado,Centro,47,$329.16,2025-10-08,1739.7
3619,Ricardo Vargas,Silla,Norte,51,1177.51,11-19-2024,1176.99
9732,Isabel Guzman,Bocina, Occidente,20,339.25,06-30-2025,1049.75
2294,Alejandro Diaz,Escritorio,Occidente,24,$307.96,2026-06-11,1609.32
7633,Daniela Cruz,Laptop,Sur,56,$474.14,01-11-2026,1809.32
2895,Ana Garcia,Camara,Norte ,40,932.92,Mayo 4 2026,2216.51
8572,Sofia Torres,Silla,OCCIDENTE,53,856.43,23/11/2024,1526.76
1470,Jose Martinez,Laptop,Centro,48,418.75,Mayo 26 2026,1178.74
9226,Isabel Guzman,Bocina,Occidente,37,"$1,112.82",Marzo 24 2026,923.35
1768,Sofia Torres, Impresora,Sur,47,684.86,03/05/2024,1585.05
5388,Sofia Torres,LAPTOP,Centro,28,950.49,04-05-2024,1243.82
8792,Diego Romero,Mouse,Sur,63,1494.45,Enero 26 2026,1701.22
2096,Camila Reyes,Escritorio,Centro,42,$840.26,Noviembre 15 2025,1536.55
566,Luis Hernandez,Escritorio,occidente,45,1079.78,13/10/2024,1408.28
6817,Daniela Cruz,Bocina,Centro,-3,815.38,2024-05-22,1908.01
7842,Andres Ortiz,Impresora,Norte,40,1124.26,02/01/2026,1812.48
5774,Alejandro Diaz,Monitor,Sur,40,"$1,216.24",21/02/2026,1148.71
9701,Ana Garcia,Laptop,Centro,36,724.58,Febrero 6 2026,912.71
119,Miguel Flores,Mouse, Norte,34,sin dato,32/13/2026,1390.49
1063,Miguel Flores,Teclado,Norte,30,1058.15,03-23-2026,469.28
6898,Isabel Guzman,Camara,,26,$779.09,12/07/2025,1318.43
7671,Fernanda Castro,Bocina, Sur,27,548.01,03-27-2025,818.79
7668,Sofia Torres,Escritorio,Norte,23,922.04,19/07/2025,1283.32
255,Isabel Guzman,Teclado,Occidente ,24,1039.27,02-12-2025,1615.1
